datetime,location,co2
2017-04-01 16:28:47,Georgetown,896
2017-04-01 16:28:48,Georgetown,893
2017-04-01 16:28:49,Georgetown,890
2017-04-01 16:28:50,Georgetown,905
2017-04-01 16:28:51,Georgetown,905
2017-04-01 16:28:52,Georgetown,899
2017-04-01 16:28:53,Georgetown,890
2017-04-01 16:28:54,Georgetown,885
2017-04-01 16:28:55,Georgetown,882
2017-04-01 16:28:56,Georgetown,896
2017-04-01 16:28:57,Georgetown,899
2017-04-01 16:28:58,Georgetown,902
2017-04-01 16:28:59,Georgetown,902
2017-04-01 16:29:00,Georgetown,904
2017-04-01 16:29:01,Georgetown,918
2017-04-01 16:29:02,Georgetown,918
2017-04-01 16:29:03,Georgetown,918
2017-04-01 16:29:04,Georgetown,915
2017-04-01 16:29:05,Georgetown,925
2017-04-01 16:29:06,Georgetown,918
2017-04-01 16:29:07,Georgetown,918
2017-04-01 16:29:08,Georgetown,915
2017-04-01 16:29:09,Georgetown,912
2017-04-01 16:29:10,Georgetown,912
2017-04-01 16:29:11,Georgetown,904
2017-04-01 16:29:12,Georgetown,895
2017-04-01 16:29:13,Georgetown,892
2017-04-01 16:29:14,Georgetown,889
2017-04-01 16:29:15,Georgetown,881
2017-04-01 16:29:16,Georgetown,887
2017-04-01 16:29:17,Georgetown,887
2017-04-01 16:29:18,Georgetown,887
2017-04-01 16:29:19,Georgetown,887
2017-04-01 16:29:20,Georgetown,887
2017-04-01 16:29:21,Georgetown,876
2017-04-01 16:29:22,Georgetown,881
2017-04-01 16:29:23,Georgetown,887
2017-04-01 16:29:24,Georgetown,889
2017-04-01 16:29:25,Georgetown,895
2017-04-01 16:29:26,Georgetown,887
2017-04-01 16:29:27,Georgetown,876
2017-04-01 16:29:28,Georgetown,884
2017-04-01 16:29:29,Georgetown,881
2017-04-01 16:29:30,Georgetown,884
2017-04-01 16:29:31,Georgetown,881
2017-04-01 16:29:32,Georgetown,881
2017-04-01 16:29:33,Georgetown,878
2017-04-01 16:29:34,Georgetown,876
2017-04-01 16:29:35,Georgetown,878
2017-04-01 16:29:36,Georgetown,878
2017-04-01 16:29:37,Georgetown,881
2017-04-01 16:29:38,Georgetown,878
2017-04-01 16:29:39,Georgetown,881
2017-04-01 16:29:40,Georgetown,878
2017-04-01 16:29:41,Georgetown,881
2017-04-01 16:29:42,Georgetown,884
2017-04-01 16:29:43,Georgetown,876
2017-04-01 16:29:44,Georgetown,881
2017-04-01 16:29:45,Georgetown,895
2017-04-01 16:29:46,Georgetown,887
2017-04-01 16:29:47,Georgetown,878
2017-04-01 16:29:48,Georgetown,864
2017-04-01 16:29:49,Georgetown,864
2017-04-01 16:29:50,Georgetown,873
2017-04-01 16:29:51,Georgetown,889
2017-04-01 16:29:52,Georgetown,892
2017-04-01 16:29:53,Georgetown,887
2017-04-01 16:29:54,Georgetown,898
2017-04-01 16:29:55,Georgetown,904
2017-04-01 16:29:56,Georgetown,904
2017-04-01 16:29:57,Georgetown,907
2017-04-01 16:29:58,Georgetown,910
2017-04-01 16:29:59,Georgetown,915
2017-04-01 16:30:00,Georgetown,918
2017-04-01 16:30:01,Georgetown,910
2017-04-01 16:30:02,Georgetown,907
2017-04-01 16:30:03,Georgetown,904
2017-04-01 16:30:04,Georgetown,904
2017-04-01 16:30:05,Georgetown,907
2017-04-01 16:30:06,Georgetown,912
2017-04-01 16:30:07,Georgetown,912
2017-04-01 16:30:08,Georgetown,910
2017-04-01 16:30:09,Georgetown,904
2017-04-01 16:30:10,Georgetown,904
2017-04-01 16:30:11,Georgetown,915
2017-04-01 16:30:12,Georgetown,915
2017-04-01 16:30:13,Georgetown,933
2017-04-01 16:30:14,Georgetown,942
2017-04-01 16:30:15,Georgetown,942
2017-04-01 16:30:16,Georgetown,942
2017-04-01 16:30:17,Georgetown,933
2017-04-01 16:30:18,Georgetown,936
2017-04-01 16:30:19,Georgetown,933
2017-04-01 16:30:20,Georgetown,927
2017-04-01 16:30:21,Georgetown,927
2017-04-01 16:30:22,Georgetown,921
2017-04-01 16:30:23,Georgetown,921
2017-04-01 16:30:24,Georgetown,918
2017-04-01 16:30:25,Georgetown,915
2017-04-01 16:30:26,Georgetown,910
2017-04-01 16:30:27,Georgetown,901
2017-04-01 16:30:28,Georgetown,910
2017-04-01 16:30:29,Georgetown,918
2017-04-01 16:30:30,Georgetown,924
2017-04-01 16:30:31,Georgetown,918
2017-04-01 16:30:32,Georgetown,921
2017-04-01 16:30:33,Georgetown,921
2017-04-01 16:30:34,Georgetown,924
2017-04-01 16:30:35,Georgetown,924
2017-04-01 16:30:36,Georgetown,915
2017-04-01 16:30:37,Georgetown,910
2017-04-01 16:30:38,Georgetown,910
2017-04-01 16:30:39,Georgetown,910
2017-04-01 16:30:40,Georgetown,910
2017-04-01 16:30:41,Georgetown,901
2017-04-01 16:30:42,Georgetown,904
2017-04-01 16:30:43,Georgetown,904
2017-04-01 16:30:44,Georgetown,910
2017-04-01 16:30:45,Georgetown,901
2017-04-01 16:30:46,Georgetown,892
2017-04-01 16:30:47,Georgetown,892
2017-04-01 16:30:48,Georgetown,892
2017-04-01 16:30:49,Georgetown,889
2017-04-01 16:30:50,Georgetown,884
2017-04-01 16:30:51,Georgetown,884
2017-04-01 16:30:52,Georgetown,881
2017-04-01 16:30:53,Georgetown,887
2017-04-01 16:30:54,Georgetown,898
2017-04-01 16:30:55,Georgetown,892
2017-04-01 16:30:56,Georgetown,884
2017-04-01 16:30:57,Georgetown,867
2017-04-01 16:30:58,Georgetown,867
2017-04-01 16:30:59,Georgetown,876
2017-04-01 16:31:00,Georgetown,887
2017-04-01 16:31:01,Georgetown,898
2017-04-01 16:31:02,Georgetown,901
2017-04-01 16:31:03,Georgetown,889
2017-04-01 16:31:04,Georgetown,887
2017-04-01 16:31:05,Georgetown,887
2017-04-01 16:31:06,Georgetown,898
2017-04-01 16:31:07,Georgetown,907
2017-04-01 16:31:08,Georgetown,904
2017-04-01 16:31:09,Georgetown,904
2017-04-01 16:31:10,Georgetown,901
2017-04-01 16:31:11,Georgetown,892
2017-04-01 16:31:12,Georgetown,901
2017-04-01 16:31:13,Georgetown,895
2017-04-01 16:31:14,Georgetown,898
2017-04-01 16:31:15,Georgetown,904
2017-04-01 16:31:16,Georgetown,892
2017-04-01 16:31:17,Georgetown,887
2017-04-01 16:31:18,Georgetown,881
2017-04-01 16:31:19,Georgetown,889
2017-04-01 16:31:20,Georgetown,887
2017-04-01 16:31:21,Georgetown,881
2017-04-01 16:31:22,Georgetown,881
2017-04-01 16:31:23,Georgetown,878
2017-04-01 16:31:24,Georgetown,876
2017-04-01 16:31:25,Georgetown,895
2017-04-01 16:31:26,Georgetown,895
2017-04-01 16:31:27,Georgetown,892
2017-04-01 16:31:28,Georgetown,895
2017-04-01 16:31:29,Georgetown,884
2017-04-01 16:31:30,Georgetown,881
2017-04-01 16:31:31,Georgetown,881
2017-04-01 16:31:32,Georgetown,878
2017-04-01 16:31:33,Georgetown,876
2017-04-01 16:31:34,Georgetown,873
2017-04-01 16:31:35,Georgetown,876
2017-04-01 16:31:36,Georgetown,878
2017-04-01 16:31:37,Georgetown,881
2017-04-01 16:31:38,Georgetown,881
2017-04-01 16:31:39,Georgetown,878
2017-04-01 16:31:40,Georgetown,876
2017-04-01 16:31:41,Georgetown,873
2017-04-01 16:31:42,Georgetown,864
2017-04-01 16:31:43,Georgetown,870
2017-04-01 16:31:44,Georgetown,873
2017-04-01 16:31:45,Georgetown,870
2017-04-01 16:31:46,Georgetown,873
2017-04-01 16:31:47,Georgetown,876
2017-04-01 16:31:48,Georgetown,884
2017-04-01 16:31:49,Georgetown,884
2017-04-01 16:31:50,Georgetown,881
2017-04-01 16:31:51,Georgetown,887
2017-04-01 16:31:52,Georgetown,884
2017-04-01 16:31:53,Georgetown,881
2017-04-01 16:31:54,Georgetown,876
2017-04-01 16:31:55,Georgetown,876
2017-04-01 16:31:56,Georgetown,876
2017-04-01 16:31:57,Georgetown,870
2017-04-01 16:31:58,Georgetown,870
2017-04-01 16:31:59,Georgetown,876
2017-04-01 16:32:00,Georgetown,876
2017-04-01 16:32:01,Georgetown,876
2017-04-01 16:32:02,Georgetown,873
2017-04-01 16:32:03,Georgetown,873
2017-04-01 16:32:04,Georgetown,862
2017-04-01 16:32:05,Georgetown,862
2017-04-01 16:32:06,Georgetown,859
2017-04-01 16:32:07,Georgetown,862
2017-04-01 16:32:08,Georgetown,859
2017-04-01 16:32:09,Georgetown,862
2017-04-01 16:32:10,Georgetown,864
2017-04-01 16:32:11,Georgetown,870
2017-04-01 16:32:12,Georgetown,878
2017-04-01 16:32:13,Georgetown,884
2017-04-01 16:32:14,Georgetown,889
2017-04-01 16:32:15,Georgetown,889
2017-04-01 16:32:16,Georgetown,895
2017-04-01 16:32:17,Georgetown,898
2017-04-01 16:32:18,Georgetown,892
2017-04-01 16:32:19,Georgetown,887
2017-04-01 16:32:20,Georgetown,887
2017-04-01 16:32:21,Georgetown,873
2017-04-01 16:32:22,Georgetown,878
2017-04-01 16:32:23,Georgetown,873
2017-04-01 16:32:24,Georgetown,875
2017-04-01 16:32:25,Georgetown,876
2017-04-01 16:32:26,Georgetown,870
2017-04-01 16:32:27,Georgetown,873
2017-04-01 16:32:28,Georgetown,876
2017-04-01 16:32:29,Georgetown,873
2017-04-01 16:32:30,Georgetown,867
2017-04-01 16:32:31,Georgetown,864
2017-04-01 16:32:32,Georgetown,864
2017-04-01 16:32:33,Georgetown,878
2017-04-01 16:32:34,Georgetown,870
2017-04-01 16:32:35,Georgetown,861
2017-04-01 16:32:36,Georgetown,856
2017-04-01 16:32:37,Georgetown,853
2017-04-01 16:32:38,Georgetown,862
2017-04-01 16:32:39,Georgetown,862
2017-04-01 16:32:40,Georgetown,875
2017-04-01 16:32:41,Georgetown,878
2017-04-01 16:32:42,Georgetown,884
2017-04-01 16:32:43,Georgetown,884
2017-04-01 16:32:44,Georgetown,878
2017-04-01 16:32:45,Georgetown,878
2017-04-01 16:32:46,Georgetown,873
2017-04-01 16:32:47,Georgetown,873
2017-04-01 16:32:48,Georgetown,870
2017-04-01 16:32:49,Georgetown,873
2017-04-01 16:32:50,Georgetown,870
2017-04-01 16:32:51,Georgetown,867
2017-04-01 16:32:52,Georgetown,876
2017-04-01 16:32:53,Georgetown,884
2017-04-01 16:32:54,Georgetown,881
2017-04-01 16:32:55,Georgetown,878
2017-04-01 16:32:56,Georgetown,870
2017-04-01 16:32:57,Georgetown,867
2017-04-01 16:32:58,Georgetown,853
2017-04-01 16:32:59,Georgetown,853
2017-04-01 16:33:00,Georgetown,853
2017-04-01 16:33:01,Georgetown,867
2017-04-01 16:33:02,Georgetown,859
2017-04-01 16:33:03,Georgetown,862
2017-04-01 16:33:04,Georgetown,859
2017-04-01 16:33:05,Georgetown,851
2017-04-01 16:33:06,Georgetown,845
2017-04-01 16:33:07,Georgetown,842
2017-04-01 16:33:08,Georgetown,848
2017-04-01 16:33:09,Georgetown,851
2017-04-01 16:33:10,Georgetown,859
2017-04-01 16:33:11,Georgetown,856
2017-04-01 16:33:12,Georgetown,864
2017-04-01 16:33:13,Georgetown,878
2017-04-01 16:33:14,Georgetown,878
2017-04-01 16:33:15,Georgetown,884
2017-04-01 16:33:16,Georgetown,873
2017-04-01 16:33:17,Georgetown,859
2017-04-01 16:33:18,Georgetown,867
2017-04-01 16:33:19,Georgetown,864
2017-04-01 16:33:20,Georgetown,864
2017-04-01 16:33:21,Georgetown,867
2017-04-01 16:33:22,Georgetown,873
2017-04-01 16:33:23,Georgetown,870
2017-04-01 16:33:24,Georgetown,876
2017-04-01 16:33:25,Georgetown,881
2017-04-01 16:33:26,Georgetown,870
2017-04-01 16:33:27,Georgetown,873
2017-04-01 16:33:28,Georgetown,873
2017-04-01 16:33:29,Georgetown,867
2017-04-01 16:33:30,Georgetown,876
2017-04-01 16:33:31,Georgetown,876
2017-04-01 16:33:32,Georgetown,876
2017-04-01 16:33:33,Georgetown,878
2017-04-01 16:33:34,Georgetown,876
2017-04-01 16:33:35,Georgetown,870
2017-04-01 16:33:36,Georgetown,870
2017-04-01 16:33:37,Georgetown,878
2017-04-01 16:33:38,Georgetown,873
2017-04-01 16:33:39,Georgetown,884
2017-04-01 16:33:40,Georgetown,887
2017-04-01 16:33:41,Georgetown,884
2017-04-01 16:33:42,Georgetown,887
2017-04-01 16:33:43,Georgetown,884
2017-04-01 16:33:44,Georgetown,881
2017-04-01 16:33:45,Georgetown,876
2017-04-01 16:33:46,Georgetown,870
2017-04-01 16:33:47,Georgetown,873
2017-04-01 16:33:48,Georgetown,870
2017-04-01 16:33:49,Georgetown,876
2017-04-01 16:33:50,Georgetown,864
2017-04-01 16:33:51,Georgetown,864
2017-04-01 16:33:52,Georgetown,870
2017-04-01 16:33:53,Georgetown,859
2017-04-01 16:33:54,Georgetown,864
2017-04-01 16:33:55,Georgetown,867
2017-04-01 16:33:56,Georgetown,881
2017-04-01 16:33:57,Georgetown,884
2017-04-01 16:33:58,Georgetown,892
2017-04-01 16:33:59,Georgetown,881
2017-04-01 16:34:00,Georgetown,881
2017-04-01 16:34:01,Georgetown,884
2017-04-01 16:34:02,Georgetown,889
2017-04-01 16:34:03,Georgetown,887
2017-04-01 16:34:04,Georgetown,895
2017-04-01 16:34:05,Georgetown,895
2017-04-01 16:34:06,Georgetown,892
2017-04-01 16:34:07,Georgetown,895
2017-04-01 16:34:08,Georgetown,889
2017-04-01 16:34:09,Georgetown,892
2017-04-01 16:34:10,Georgetown,898
2017-04-01 16:34:11,Georgetown,889
2017-04-01 16:34:12,Georgetown,895
2017-04-01 16:34:13,Georgetown,889
2017-04-01 16:34:14,Georgetown,884
2017-04-01 16:34:15,Georgetown,878
2017-04-01 16:34:16,Georgetown,878
2017-04-01 16:34:17,Georgetown,884
2017-04-01 16:34:18,Georgetown,878
2017-04-01 16:34:19,Georgetown,878
2017-04-01 16:34:20,Georgetown,862
2017-04-01 16:34:21,Georgetown,867
2017-04-01 16:34:22,Georgetown,864
2017-04-01 16:34:23,Georgetown,856
2017-04-01 16:34:24,Georgetown,859
2017-04-01 16:34:25,Georgetown,867
2017-04-01 16:34:26,Georgetown,864
2017-04-01 16:34:27,Georgetown,864
2017-04-01 16:34:28,Georgetown,870
2017-04-01 16:34:29,Georgetown,870
2017-04-01 16:34:30,Georgetown,876
2017-04-01 16:34:31,Georgetown,878
2017-04-01 16:34:32,Georgetown,876
2017-04-01 16:34:33,Georgetown,881
2017-04-01 16:34:34,Georgetown,884
2017-04-01 16:34:35,Georgetown,887
2017-04-01 16:34:36,Georgetown,887
2017-04-01 16:34:37,Georgetown,884
2017-04-01 16:34:38,Georgetown,884
2017-04-01 16:34:39,Georgetown,881
2017-04-01 16:34:40,Georgetown,876
2017-04-01 16:34:41,Georgetown,876
2017-04-01 16:34:42,Georgetown,873
2017-04-01 16:34:43,Georgetown,870
2017-04-01 16:34:44,Georgetown,876
2017-04-01 16:34:45,Georgetown,873
2017-04-01 16:34:46,Georgetown,876
2017-04-01 16:34:47,Georgetown,878
2017-04-01 16:34:48,Georgetown,873
2017-04-01 16:34:49,Georgetown,873
2017-04-01 16:34:50,Georgetown,876
2017-04-01 16:34:51,Georgetown,864
2017-04-01 16:34:52,Georgetown,870
2017-04-01 16:34:53,Georgetown,864
2017-04-01 16:34:54,Georgetown,853
2017-04-01 16:34:55,Georgetown,853
2017-04-01 16:34:56,Georgetown,861
2017-04-01 16:34:57,Georgetown,875
2017-04-01 16:34:58,Georgetown,884
2017-04-01 16:34:59,Georgetown,881
2017-04-01 16:35:00,Georgetown,884
2017-04-01 16:35:01,Georgetown,887
2017-04-01 16:35:02,Georgetown,889
2017-04-01 16:35:03,Georgetown,892
2017-04-01 16:35:04,Georgetown,898
2017-04-01 16:35:05,Georgetown,901
2017-04-01 16:35:06,Georgetown,901
2017-04-01 16:35:07,Georgetown,901
2017-04-01 16:35:08,Georgetown,889
2017-04-01 16:35:09,Georgetown,881
2017-04-01 16:35:10,Georgetown,867
2017-04-01 16:35:11,Georgetown,870
2017-04-01 16:35:12,Georgetown,875
2017-04-01 16:35:13,Georgetown,864
2017-04-01 16:35:14,Georgetown,864
2017-04-01 16:35:15,Georgetown,864
2017-04-01 16:35:16,Georgetown,870
2017-04-01 16:35:17,Georgetown,867
2017-04-01 16:35:18,Georgetown,870
2017-04-01 16:35:19,Georgetown,870
2017-04-01 16:35:20,Georgetown,867
2017-04-01 16:35:21,Georgetown,867
2017-04-01 16:35:22,Georgetown,876
2017-04-01 16:35:23,Georgetown,875
2017-04-01 16:35:24,Georgetown,876
2017-04-01 16:35:25,Georgetown,889
2017-04-01 16:35:26,Georgetown,878
2017-04-01 16:35:27,Georgetown,867
2017-04-01 16:35:28,Georgetown,864
2017-04-01 16:35:29,Georgetown,856
2017-04-01 16:35:30,Georgetown,853
2017-04-01 16:35:31,Georgetown,851
2017-04-01 16:35:32,Georgetown,853
2017-04-01 16:35:33,Georgetown,862
2017-04-01 16:35:34,Georgetown,862
2017-04-01 16:35:35,Georgetown,862
2017-04-01 16:35:36,Georgetown,876
2017-04-01 16:35:37,Georgetown,878
2017-04-01 16:35:38,Georgetown,884
2017-04-01 16:35:39,Georgetown,887
2017-04-01 16:35:40,Georgetown,892
2017-04-01 16:35:41,Georgetown,898
2017-04-01 16:35:42,Georgetown,904
2017-04-01 16:35:43,Georgetown,907
2017-04-01 16:35:44,Georgetown,915
2017-04-01 16:35:45,Georgetown,904
2017-04-01 16:35:46,Georgetown,910
2017-04-01 16:35:47,Georgetown,889
2017-04-01 16:35:48,Georgetown,884
2017-04-01 16:35:49,Georgetown,889
2017-04-01 16:35:50,Georgetown,887
2017-04-01 16:35:51,Georgetown,884
2017-04-01 16:35:52,Georgetown,889
2017-04-01 16:35:53,Georgetown,881
2017-04-01 16:35:54,Georgetown,878
2017-04-01 16:35:55,Georgetown,873
2017-04-01 16:35:56,Georgetown,864
2017-04-01 16:35:57,Georgetown,861
2017-04-01 16:35:58,Georgetown,864
2017-04-01 16:35:59,Georgetown,853
2017-04-01 16:36:00,Georgetown,847
2017-04-01 16:36:01,Georgetown,856
2017-04-01 16:36:02,Georgetown,858
2017-04-01 16:36:03,Georgetown,853
2017-04-01 16:36:04,Georgetown,850
2017-04-01 16:36:05,Georgetown,853
2017-04-01 16:36:06,Georgetown,853
2017-04-01 16:36:07,Georgetown,856
2017-04-01 16:36:08,Georgetown,862
2017-04-01 16:36:09,Georgetown,851
2017-04-01 16:36:10,Georgetown,859
2017-04-01 16:36:11,Georgetown,864
2017-04-01 16:36:12,Georgetown,864
2017-04-01 16:36:13,Georgetown,867
2017-04-01 16:36:14,Georgetown,864
2017-04-01 16:36:15,Georgetown,853
2017-04-01 16:36:16,Georgetown,851
2017-04-01 16:36:17,Georgetown,848
2017-04-01 16:36:18,Georgetown,853
2017-04-01 16:36:19,Georgetown,870
2017-04-01 16:36:20,Georgetown,878
2017-04-01 16:36:21,Georgetown,870
2017-04-01 16:36:22,Georgetown,867
2017-04-01 16:36:23,Georgetown,873
2017-04-01 16:36:24,Georgetown,864
2017-04-01 16:36:25,Georgetown,862
2017-04-01 16:36:26,Georgetown,859
2017-04-01 16:36:27,Georgetown,864
2017-04-01 16:36:28,Georgetown,867
2017-04-01 16:36:29,Georgetown,870
2017-04-01 16:36:30,Georgetown,870
2017-04-01 16:36:31,Georgetown,864
2017-04-01 16:36:32,Georgetown,862
2017-04-01 16:36:33,Georgetown,876
2017-04-01 16:36:34,Georgetown,870
2017-04-01 16:36:35,Georgetown,864
2017-04-01 16:36:36,Georgetown,867
2017-04-01 16:36:37,Georgetown,876
2017-04-01 16:36:38,Georgetown,870
2017-04-01 16:36:39,Georgetown,881
2017-04-01 16:36:40,Georgetown,878
2017-04-01 16:36:41,Georgetown,884
2017-04-01 16:36:42,Georgetown,889
2017-04-01 16:36:43,Georgetown,884
2017-04-01 16:36:44,Georgetown,884
2017-04-01 16:36:45,Georgetown,878
2017-04-01 16:36:46,Georgetown,876
2017-04-01 16:36:47,Georgetown,884
2017-04-01 16:36:48,Georgetown,884
2017-04-01 16:36:49,Georgetown,870
2017-04-01 16:36:50,Georgetown,867
2017-04-01 16:36:51,Georgetown,873
2017-04-01 16:36:52,Georgetown,881
2017-04-01 16:36:53,Georgetown,876
2017-04-01 16:36:54,Georgetown,881
2017-04-01 16:36:55,Georgetown,873
2017-04-01 16:36:56,Georgetown,867
2017-04-01 16:36:57,Georgetown,870
2017-04-01 16:36:58,Georgetown,870
2017-04-01 16:36:59,Georgetown,873
2017-04-01 16:37:00,Georgetown,876
2017-04-01 16:37:01,Georgetown,867
2017-04-01 16:37:02,Georgetown,864
2017-04-01 16:37:03,Georgetown,867
2017-04-01 16:37:04,Georgetown,856
2017-04-01 16:37:05,Georgetown,845
2017-04-01 16:37:06,Georgetown,848
2017-04-01 16:37:07,Georgetown,842
2017-04-01 16:37:08,Georgetown,839
2017-04-01 16:37:09,Georgetown,842
2017-04-01 16:37:10,Georgetown,834
2017-04-01 16:37:11,Georgetown,848
2017-04-01 16:37:12,Georgetown,864
2017-04-01 16:37:13,Georgetown,864
2017-04-01 16:37:14,Georgetown,864
2017-04-01 16:37:15,Georgetown,862
2017-04-01 16:37:16,Georgetown,864
2017-04-01 16:37:17,Georgetown,867
2017-04-01 16:37:18,Georgetown,864
2017-04-01 16:37:19,Georgetown,864
2017-04-01 16:37:20,Georgetown,856
2017-04-01 16:37:21,Georgetown,856
2017-04-01 16:37:22,Georgetown,862
2017-04-01 16:37:23,Georgetown,876
2017-04-01 16:37:24,Georgetown,873
2017-04-01 16:37:25,Georgetown,870
2017-04-01 16:37:26,Georgetown,864
2017-04-01 16:37:27,Georgetown,859
2017-04-01 16:37:28,Georgetown,864
2017-04-01 16:37:29,Georgetown,867
2017-04-01 16:37:30,Georgetown,870
2017-04-01 16:37:31,Georgetown,864
2017-04-01 16:37:32,Georgetown,870
2017-04-01 16:37:33,Georgetown,873
2017-04-01 16:37:34,Georgetown,876
2017-04-01 16:37:35,Georgetown,870
2017-04-01 16:37:36,Georgetown,881
2017-04-01 16:37:37,Georgetown,881
2017-04-01 16:37:38,Georgetown,873
2017-04-01 16:37:39,Georgetown,864
2017-04-01 16:37:40,Georgetown,870
2017-04-01 16:37:41,Georgetown,862
2017-04-01 16:37:42,Georgetown,856
2017-04-01 16:37:43,Georgetown,862
2017-04-01 16:37:44,Georgetown,867
2017-04-01 16:37:45,Georgetown,873
2017-04-01 16:37:46,Georgetown,864
2017-04-01 16:37:47,Georgetown,859
2017-04-01 16:37:48,Georgetown,851
2017-04-01 16:37:49,Georgetown,842
2017-04-01 16:37:50,Georgetown,834
2017-04-01 16:37:51,Georgetown,839
2017-04-01 16:37:52,Georgetown,839
2017-04-01 16:37:53,Georgetown,845
2017-04-01 16:37:54,Georgetown,862
2017-04-01 16:37:55,Georgetown,876
2017-04-01 16:37:56,Georgetown,870
2017-04-01 16:37:57,Georgetown,873
2017-04-01 16:37:58,Georgetown,870
2017-04-01 16:37:59,Georgetown,873
2017-04-01 16:38:00,Georgetown,867
2017-04-01 16:38:01,Georgetown,873
2017-04-01 16:38:02,Georgetown,870
2017-04-01 16:38:03,Georgetown,862
2017-04-01 16:38:04,Georgetown,856
2017-04-01 16:38:05,Georgetown,862
2017-04-01 16:38:06,Georgetown,870
2017-04-01 16:38:07,Georgetown,876
2017-04-01 16:38:08,Georgetown,873
2017-04-01 16:38:09,Georgetown,867
2017-04-01 16:38:10,Georgetown,856
2017-04-01 16:38:11,Georgetown,862
2017-04-01 16:38:12,Georgetown,862
2017-04-01 16:38:13,Georgetown,873
2017-04-01 16:38:14,Georgetown,878
2017-04-01 16:38:15,Georgetown,876
2017-04-01 16:38:16,Georgetown,876
2017-04-01 16:38:17,Georgetown,867
2017-04-01 16:38:18,Georgetown,859
2017-04-01 16:38:19,Georgetown,851
2017-04-01 16:38:20,Georgetown,862
2017-04-01 16:38:21,Georgetown,876
2017-04-01 16:38:22,Georgetown,881
2017-04-01 16:38:23,Georgetown,887
2017-04-01 16:38:24,Georgetown,878
2017-04-01 16:38:25,Georgetown,878
2017-04-01 16:38:26,Georgetown,881
2017-04-01 16:38:27,Georgetown,873
2017-04-01 16:38:28,Georgetown,881
2017-04-01 16:38:29,Georgetown,884
2017-04-01 16:38:30,Georgetown,884
2017-04-01 16:38:31,Georgetown,881
2017-04-01 16:38:32,Georgetown,878
2017-04-01 16:38:33,Georgetown,870
2017-04-01 16:38:34,Georgetown,864
2017-04-01 16:38:35,Georgetown,862
2017-04-01 16:38:36,Georgetown,851
2017-04-01 16:38:37,Georgetown,848
2017-04-01 16:38:38,Georgetown,859
2017-04-01 16:38:39,Georgetown,870
2017-04-01 16:38:40,Georgetown,881
2017-04-01 16:38:41,Georgetown,870
2017-04-01 16:38:42,Georgetown,870
2017-04-01 16:38:43,Georgetown,867
2017-04-01 16:38:44,Georgetown,862
2017-04-01 16:38:45,Georgetown,864
2017-04-01 16:38:46,Georgetown,876
2017-04-01 16:38:47,Georgetown,881
2017-04-01 16:38:48,Georgetown,884
2017-04-01 16:38:49,Georgetown,884
2017-04-01 16:38:50,Georgetown,887
2017-04-01 16:38:51,Georgetown,887
2017-04-01 16:38:52,Georgetown,873
2017-04-01 16:38:53,Georgetown,873
2017-04-01 16:38:54,Georgetown,887
2017-04-01 16:38:55,Georgetown,878
2017-04-01 16:38:56,Georgetown,876
2017-04-01 16:38:57,Georgetown,876
2017-04-01 16:38:58,Georgetown,876
2017-04-01 16:38:59,Georgetown,873
2017-04-01 16:39:00,Georgetown,867
2017-04-01 16:39:01,Georgetown,870
2017-04-01 16:39:02,Georgetown,881
2017-04-01 16:39:03,Georgetown,876
2017-04-01 16:39:04,Georgetown,876
2017-04-01 16:39:05,Georgetown,878
2017-04-01 16:39:06,Georgetown,870
2017-04-01 16:39:07,Georgetown,878
2017-04-01 16:39:08,Georgetown,878
2017-04-01 16:39:09,Georgetown,878
2017-04-01 16:39:10,Georgetown,878
2017-04-01 16:39:11,Georgetown,864
2017-04-01 16:39:12,Georgetown,862
2017-04-01 16:39:13,Georgetown,856
2017-04-01 16:39:14,Georgetown,856
2017-04-01 16:39:15,Georgetown,859
2017-04-01 16:39:16,Georgetown,856
2017-04-01 16:39:17,Georgetown,856
2017-04-01 16:39:18,Georgetown,862
2017-04-01 16:39:19,Georgetown,853
2017-04-01 16:39:20,Georgetown,862
2017-04-01 16:39:21,Georgetown,864
2017-04-01 16:39:22,Georgetown,859
2017-04-01 16:39:23,Georgetown,853
2017-04-01 16:39:24,Georgetown,851
2017-04-01 16:39:25,Georgetown,842
2017-04-01 16:39:26,Georgetown,839
2017-04-01 16:39:27,Georgetown,837
2017-04-01 16:39:28,Georgetown,834
2017-04-01 16:39:29,Georgetown,845
2017-04-01 16:39:30,Georgetown,848
2017-04-01 16:39:31,Georgetown,845
2017-04-01 16:39:32,Georgetown,853
2017-04-01 16:39:33,Georgetown,853
2017-04-01 16:39:34,Georgetown,856
2017-04-01 16:39:35,Georgetown,862
2017-04-01 16:39:36,Georgetown,859
2017-04-01 16:39:37,Georgetown,856
2017-04-01 16:39:38,Georgetown,848
2017-04-01 16:39:39,Georgetown,851
2017-04-01 16:39:40,Georgetown,853
2017-04-01 16:39:41,Georgetown,870
2017-04-01 16:39:42,Georgetown,873
2017-04-01 16:39:43,Georgetown,873
2017-04-01 16:39:44,Georgetown,870
2017-04-01 16:39:45,Georgetown,867
2017-04-01 16:39:46,Georgetown,859
2017-04-01 16:39:47,Georgetown,867
2017-04-01 16:39:48,Georgetown,856
2017-04-01 16:39:49,Georgetown,851
2017-04-01 16:39:50,Georgetown,864
2017-04-01 16:39:51,Georgetown,873
2017-04-01 16:39:52,Georgetown,864
