datetime,temp,humidity,co2,light,sound,images,dr_closed,dr_opened,occupancy
2017-04-29 14:18:00,23.199999999999992,45.366666666666674,1240.0833333333333,1776.25,143.91666666666666,12.886904811668314,3,2,25.0
2017-04-29 14:20:00,23.199999999999992,45.099999999999994,1223.0833333333333,1827.5833333333333,143.75,11.217444933376463,1,1,26.0
2017-04-29 14:23:00,23.174999999999997,44.64166666666667,1215.4166666666667,1624.4166666666667,143.83333333333334,10.291177299431457,1,1,27.0
2017-04-29 14:26:00,23.099999999999998,43.81666666666666,1241.9166666666667,1875.0,143.75,10.049413125484824,1,1,28.0
2017-04-29 15:21:00,22.900000000000002,38.15833333333334,1310.5,1791.6666666666667,144.0,11.072172819166978,1,1,27.0
2017-04-29 15:25:00,22.900000000000002,37.88333333333334,1270.5,1674.1666666666667,144.08333333333334,18.66260120814263,1,1,28.0
2017-04-29 15:28:00,22.900000000000002,37.88333333333334,1261.8333333333333,1902.9166666666667,144.25,11.668495578372559,0,1,27.0
2017-04-29 15:29:00,22.908333333333335,37.96666666666666,1271.3333333333333,1880.5,144.41666666666666,11.342973435310807,1,0,26.0
2017-04-29 15:31:00,22.991666666666664,37.65,1257.9166666666667,1862.5833333333333,144.16666666666666,9.704994472349448,1,1,26.0
2017-04-29 15:33:00,23.0,37.699999999999996,1275.5,1973.6666666666667,144.0,21.031504641846237,1,1,27.0
2017-04-29 15:34:00,23.0,37.71666666666667,1267.5833333333333,1743.3333333333333,144.5,23.770773447923396,1,1,28.0
2017-04-29 15:49:00,23.0,37.68333333333334,1298.75,2233.0833333333335,144.0,22.35282461411011,3,3,25.0
2017-04-29 15:50:00,23.0,37.99166666666665,1307.25,1916.9166666666667,144.0,29.23487831163033,3,3,19.0
2017-04-29 15:57:00,22.7,37.53333333333333,1256.1666666666667,1896.0,143.66666666666666,12.6678510411198,1,1,18.0
2017-04-29 15:58:00,22.699999999999992,37.48333333333334,1264.6666666666667,2141.1666666666665,144.0,15.35351808897014,1,1,17.0
2017-04-29 15:59:00,22.699999999999992,37.583333333333336,1264.1666666666667,2153.5,144.16666666666666,13.430064473815207,1,1,16.0
2017-04-29 16:00:00,22.699999999999992,37.949999999999996,1258.0,2704.3333333333335,143.91666666666666,14.745887491659046,1,1,15.0
2017-04-29 16:05:00,22.89166666666667,37.025,1182.4166666666667,2308.0,144.25,11.929164345383404,0,1,11.0
2017-04-29 16:06:00,22.900000000000002,37.18333333333334,1172.75,1911.0833333333333,143.41666666666666,17.222494239003247,1,0,9.0
2017-04-29 16:09:00,22.79166666666667,36.99999999999999,1120.75,2080.1666666666665,144.08333333333334,7.788242540843218,1,1,9.0
2017-04-29 16:10:00,22.699999999999992,36.95,1137.5833333333333,2067.75,143.66666666666666,12.635828977884012,1,1,8.0
2017-04-29 16:11:00,22.691666666666663,36.900000000000006,1162.6666666666667,1919.9166666666667,144.0,9.051483562792344,1,1,7.0
2017-04-29 16:15:00,22.599999999999998,36.483333333333334,1119.75,1931.8333333333333,144.16666666666666,15.896243348796803,1,1,4.0
2017-05-05 18:13:00,22.6,47.55,1212.0,153.5,51.0,26.49759169481257,1,1,13.0
