datetime,location,count_operation,count_change,count_total
2017-06-03 12:05:50.547000,Georgetown,-,1,19
2017-06-03 12:05:51.451000,Georgetown,-,1,18
2017-06-03 12:06:05.370000,Georgetown,-,1,17
2017-06-03 12:06:05.547000,Georgetown,-,1,16
2017-06-03 12:06:06.446000,Georgetown,-,1,15
2017-06-03 12:06:08.259000,Georgetown,-,1,14
2017-06-03 12:06:10.617000,Georgetown,-,1,13
2017-06-03 12:06:26.926000,Georgetown,+,1,14
2017-06-03 12:06:27.809000,Georgetown,+,1,15
2017-06-03 12:06:33.679000,Georgetown,-,1,14
2017-06-03 12:06:37.643000,Georgetown,-,1,13
2017-06-03 12:06:50.299000,Georgetown,-,1,12
2017-06-03 12:06:53.879000,Georgetown,-,1,11
2017-06-03 12:07:05.214000,Georgetown,-,1,10
2017-06-03 12:07:05.390000,Georgetown,-,1,9
2017-06-03 12:07:05.596000,Georgetown,-,1,8
2017-06-03 12:07:05.698000,Georgetown,-,1,7
2017-06-03 12:07:06.367000,Georgetown,-,1,6
2017-06-03 12:09:45.063000,Georgetown,-,1,5
2017-06-03 12:09:46.078000,Georgetown,+,1,6
2017-06-03 12:10:27.618000,Georgetown,-,1,5
2017-06-03 12:11:01.039000,Georgetown,-,1,4
2017-06-03 12:16:54.079000,Georgetown,-,1,3
2017-06-03 12:17:15.779000,Georgetown,-,1,2
2017-06-03 12:17:17.929000,Georgetown,+,1,3
2017-06-03 12:18:40.849000,Georgetown,-,1,2
2017-06-03 12:20:23.571000,Georgetown,+,1,3
2017-06-03 12:20:24.044000,Georgetown,+,1,4
2017-06-03 12:20:56.453000,Georgetown,-,1,3
2017-06-03 12:20:58.855000,Georgetown,-,1,2
2017-06-03 12:21:00.362000,Georgetown,-,1,1
2017-06-03 12:21:34.507000,Georgetown,+,1,2
2017-06-03 12:22:34.651000,Georgetown,-,1,1
2017-06-03 12:24:33.544000,Georgetown,-,1,0
2017-06-03 12:24:42.299000,Georgetown,+,1,1
2017-06-03 12:24:43.601000,Georgetown,+,1,2
2017-06-03 12:25:16.494000,Georgetown,+,1,3
2017-06-03 12:26:15.382000,Georgetown,+,1,4
2017-06-03 12:26:17.406000,Georgetown,-,1,3
2017-06-03 12:26:17.825000,Georgetown,-,1,2
2017-06-03 12:27:16.037000,Georgetown,+,1,3
2017-06-03 12:30:13.017000,Georgetown,+,1,4
2017-06-03 12:30:14.692000,Georgetown,-,1,3
2017-06-03 12:31:35.315000,Georgetown,+,1,4
2017-06-03 12:32:10.276000,Georgetown,+,1,5
2017-06-03 12:35:25.765000,Georgetown,+,1,6
2017-06-03 12:37:16.048000,Georgetown,+,1,7
2017-06-03 12:38:56.178000,Georgetown,+,1,8
2017-06-03 12:42:45.968000,Georgetown,-,1,7
2017-06-03 12:43:02.355000,Georgetown,-,1,6
2017-06-03 12:43:04.262000,Georgetown,-,1,5
2017-06-03 12:43:05.719000,Georgetown,-,1,4
2017-06-03 12:43:09.998000,Georgetown,-,1,3
2017-06-03 12:46:25.092000,Georgetown,+,1,4
2017-06-03 12:46:52.203000,Georgetown,-,1,3
2017-06-03 12:48:10.537000,Georgetown,+,1,4
2017-06-03 12:50:22.525000,Georgetown,+,1,5
2017-06-03 12:50:23.810000,Georgetown,+,1,6
2017-06-03 12:57:05.058000,Georgetown,x,6,0
2017-06-03 12:57:33.594000,Georgetown,+,1,1
2017-06-03 12:57:33.762000,Georgetown,+,1,2
2017-06-03 12:57:34.006000,Georgetown,+,1,3
2017-06-03 12:57:34.290000,Georgetown,+,1,4
2017-06-03 12:57:34.530000,Georgetown,+,1,5
2017-06-03 12:57:35.020000,Georgetown,+,1,6
2017-06-03 12:57:35.684000,Georgetown,+,1,7
2017-06-03 12:57:38.877000,Georgetown,+,1,8
2017-06-03 12:58:11.971000,Georgetown,+,1,9
2017-06-03 12:58:12.311000,Georgetown,+,1,10
2017-06-03 12:58:26.597000,Georgetown,+,1,11
2017-06-03 12:58:27.958000,Georgetown,+,1,12
2017-06-03 12:58:28.870000,Georgetown,+,1,13
2017-06-03 12:59:14.110000,Georgetown,-,1,12
2017-06-03 12:59:27.694000,Georgetown,+,1,13
2017-06-03 12:59:28.886000,Georgetown,+,1,14
2017-06-03 12:59:30.555000,Georgetown,-,1,13
2017-06-03 13:00:38.991000,Georgetown,-,1,12
2017-06-03 13:00:56.519000,Georgetown,+,1,13
2017-06-03 13:02:27.154000,Georgetown,+,1,14
2017-06-03 13:02:40.643000,Georgetown,+,1,15
2017-06-03 13:02:44.233000,Georgetown,+,1,16
2017-06-03 13:04:44.933000,Georgetown,+,1,17
2017-06-03 13:04:55.473000,Georgetown,+,1,18
2017-06-03 13:04:56.922000,Georgetown,+,1,19
2017-06-03 13:04:58.235000,Georgetown,+,1,20
2017-06-03 13:05:08.787000,Georgetown,+,1,21
2017-06-03 13:05:09.335000,Georgetown,+,1,22
2017-06-03 13:05:58.988000,Georgetown,-,1,21
2017-06-03 13:06:21.287000,Georgetown,+,1,22
2017-06-03 13:06:47.331000,Georgetown,+,1,23
2017-06-03 13:06:54.971000,Georgetown,+,1,24
2017-06-03 13:08:01.856000,Georgetown,+,1,25
2017-06-03 13:08:12.724000,Georgetown,+,1,26
2017-06-03 13:08:29.781000,Georgetown,+,1,27
2017-06-03 13:08:30.297000,Georgetown,+,1,28
2017-06-03 13:10:14.695000,Georgetown,+,1,29
2017-06-03 13:10:45.669000,Georgetown,+,1,30
2017-06-03 13:22:36.357000,Georgetown,+,1,31
2017-06-03 13:58:10.101000,Georgetown,-,1,30
2017-06-03 13:58:10.942000,Georgetown,-,1,29
2017-06-03 13:58:20.809000,Georgetown,-,1,28
2017-06-03 13:58:22.342000,Georgetown,-,1,27
2017-06-03 13:58:23.502000,Georgetown,-,1,26
2017-06-03 13:58:25.018000,Georgetown,-,1,25
2017-06-03 13:58:27.425000,Georgetown,-,1,24
2017-06-03 13:58:30.046000,Georgetown,-,1,23
2017-06-03 13:58:31.219000,Georgetown,-,1,22
2017-06-03 13:58:32.589000,Georgetown,-,1,21
2017-06-03 13:58:38.668000,Georgetown,-,1,20
2017-06-03 13:58:51.105000,Georgetown,-,1,19
2017-06-03 13:59:06.092000,Georgetown,-,1,18
2017-06-03 13:59:06.840000,Georgetown,-,1,17
2017-06-03 13:59:16.878000,Georgetown,-,1,16
2017-06-03 13:59:49.940000,Georgetown,+,1,17
2017-06-03 14:00:01.163000,Georgetown,-,1,16
2017-06-03 14:00:05.611000,Georgetown,-,1,15
2017-06-03 14:00:16.266000,Georgetown,-,1,14
2017-06-03 14:00:42.048000,Georgetown,+,1,15
2017-06-03 14:00:52.421000,Georgetown,+,1,16
2017-06-03 14:00:53.705000,Georgetown,+,1,17
2017-06-03 14:01:21.940000,Georgetown,+,1,18
2017-06-03 14:02:01.307000,Georgetown,+,1,19
2017-06-03 14:02:31.602000,Georgetown,+,1,20
2017-06-03 14:02:48.163000,Georgetown,+,1,21
2017-06-03 14:03:01.565000,Georgetown,-,1,20
2017-06-03 14:03:17.370000,Georgetown,+,1,21
2017-06-03 14:03:51.062000,Georgetown,-,1,20
2017-06-03 14:06:27.366000,Georgetown,+,1,21
2017-06-03 14:06:27.722000,Georgetown,+,1,22
2017-06-03 14:07:07.529000,Georgetown,+,1,23
2017-06-03 14:07:29.369000,Georgetown,+,1,24
2017-06-03 14:07:29.926000,Georgetown,-,1,23
2017-06-03 14:07:44.814000,Georgetown,+,1,24
2017-06-03 14:08:33.838000,Georgetown,+,1,25
2017-06-03 14:08:56.372000,Georgetown,+,1,26
2017-06-03 14:09:30.627000,Georgetown,+,1,27
2017-06-03 14:09:49.538000,Georgetown,+,1,28
2017-06-03 14:10:21.669000,Georgetown,-,1,27
2017-06-03 14:10:21.878000,Georgetown,-,1,26
2017-06-03 14:10:22.177000,Georgetown,-,1,25
2017-06-03 14:11:22.870000,Georgetown,+,1,26
2017-06-03 14:11:24.390000,Georgetown,+,1,27
2017-06-03 14:11:44.165000,Georgetown,-,1,26
2017-06-03 14:12:14.566000,Georgetown,-,1,25
2017-06-03 14:12:30.695000,Georgetown,+,1,26
2017-06-03 14:12:49.375000,Georgetown,-,1,25
2017-06-03 14:12:51.633000,Georgetown,-,1,24
2017-06-03 14:14:33.948000,Georgetown,+,1,25
2017-06-03 14:15:13.154000,Georgetown,+,1,26
2017-06-03 14:15:13.839000,Georgetown,+,1,27
2017-06-03 14:15:38.392000,Georgetown,+,1,28
2017-06-03 14:16:37.906000,Georgetown,+,1,29
2017-06-03 14:20:33.221000,Georgetown,+,1,30
2017-06-03 14:34:47.050000,Georgetown,-,1,29
2017-06-03 14:35:36.934000,Georgetown,+,1,30
2017-06-03 15:49:02.120000,Georgetown,-,1,29
2017-06-03 15:49:11.199000,Georgetown,-,1,28
2017-06-03 15:52:12.047000,Georgetown,+,1,29
2017-06-03 15:52:47.327000,Georgetown,-,1,28
2017-06-03 15:53:24.632000,Georgetown,+,1,29
2017-06-03 15:56:02.832000,Georgetown,+,1,30
2017-06-03 15:57:11.078000,Georgetown,-,1,29
2017-06-03 15:59:18.642000,Georgetown,+,1,30
2017-06-03 15:59:29.599000,Georgetown,-,1,29
2017-06-03 16:03:49.583000,Georgetown,-,1,28
2017-06-03 16:03:49.738000,Georgetown,-,1,27
2017-06-03 16:06:24.857000,Georgetown,-,1,26
2017-06-03 16:06:25.108000,Georgetown,-,1,25
2017-06-03 16:06:25.721000,Georgetown,-,1,24
2017-06-03 16:06:33.117000,Georgetown,-,1,23
2017-06-03 16:07:55.916000,Georgetown,+,1,24
2017-06-03 16:08:41.027000,Georgetown,-,1,23
2017-06-03 16:08:43.289000,Georgetown,-,1,22
2017-06-03 16:08:44.290000,Georgetown,-,1,21
2017-06-03 16:09:06.845000,Georgetown,-,1,20
2017-06-03 16:10:34.948000,Georgetown,-,1,19
2017-06-03 16:10:36.198000,Georgetown,-,1,18
2017-06-03 16:10:37.161000,Georgetown,-,1,17
2017-06-03 16:11:25.006000,Georgetown,+,1,18
2017-06-03 16:11:26.101000,Georgetown,-,1,17
2017-06-03 16:11:40.900000,Georgetown,-,1,16
2017-06-03 16:13:48.607000,Georgetown,-,1,15
2017-06-03 16:13:49.696000,Georgetown,-,1,14
2017-06-03 16:14:01.089000,Georgetown,+,1,15
2017-06-03 16:14:02.516000,Georgetown,+,1,16
2017-06-03 16:15:31.500000,Georgetown,-,1,15
2017-06-03 16:16:24.576000,Georgetown,+,1,16
2017-06-03 16:18:04.310000,Georgetown,-,1,15
2017-06-03 16:22:01.070000,Georgetown,-,1,14
2017-06-03 16:22:18.726000,Georgetown,-,1,13
2017-06-03 16:23:19.926000,Georgetown,-,1,12
2017-06-03 16:26:38.978000,Georgetown,+,1,13
2017-06-03 16:29:40.373000,Georgetown,-,1,12
2017-06-03 16:31:23.522000,Georgetown,-,1,11
2017-06-03 16:32:47.096000,Georgetown,+,1,12
2017-06-03 16:32:47.925000,Georgetown,-,1,11
2017-06-03 16:33:27.170000,Georgetown,-,1,10
2017-06-03 16:34:45.547000,Georgetown,-,1,9
2017-06-03 16:34:47.389000,Georgetown,-,1,8
2017-06-03 16:34:48.338000,Georgetown,-,1,7
2017-06-03 16:34:49.624000,Georgetown,-,1,6
2017-06-03 16:34:53.059000,Georgetown,-,1,5
2017-06-03 16:34:55.387000,Georgetown,+,1,6
2017-06-03 16:36:41.676000,Georgetown,-,1,5
2017-06-03 16:37:14.132000,Georgetown,x,5,0
2017-06-10 09:04:48.609000,Georgetown,+,1,1
2017-06-10 09:04:49.174000,Georgetown,+,1,2
2017-06-10 09:04:49.644000,Georgetown,+,1,3
2017-06-10 09:04:50.195000,Georgetown,+,1,4
2017-06-10 09:04:50.628000,Georgetown,+,1,5
2017-06-10 09:04:54.333000,Georgetown,+,1,6
2017-06-10 09:04:54.949000,Georgetown,+,1,7
2017-06-10 09:04:55.563000,Georgetown,+,1,8
2017-06-10 09:04:56.059000,Georgetown,+,1,9
2017-06-10 09:04:56.380000,Georgetown,+,1,10
2017-06-10 09:04:56.712000,Georgetown,+,1,11
2017-06-10 09:04:57.421000,Georgetown,+,1,12
2017-06-10 09:04:57.958000,Georgetown,+,1,13
2017-06-10 09:04:58.274000,Georgetown,+,1,14
2017-06-10 09:04:58.636000,Georgetown,+,1,15
2017-06-10 09:04:59.264000,Georgetown,+,1,16
2017-06-10 09:04:59.618000,Georgetown,+,1,17
2017-06-10 09:04:59.983000,Georgetown,+,1,18
2017-06-10 09:05:00.411000,Georgetown,+,1,19
2017-06-10 09:05:00.778000,Georgetown,+,1,20
2017-06-10 09:05:01.170000,Georgetown,+,1,21
2017-06-10 09:07:02.778000,Georgetown,+,1,22
2017-06-10 09:07:03.144000,Georgetown,+,1,23
2017-06-10 09:09:43.996000,Georgetown,+,1,24
2017-06-10 09:12:03.165000,Georgetown,+,1,25
2017-06-10 09:13:00.079000,Georgetown,+,1,26
2017-06-10 09:13:01.382000,Georgetown,+,1,27
2017-06-10 09:13:02.555000,Georgetown,+,1,28
2017-06-10 09:25:13.958000,Georgetown,-,1,27
2017-06-10 09:34:22.030000,Georgetown,+,1,28
2017-06-10 09:40:34.812000,Georgetown,+,1,29
2017-06-10 09:45:19.292000,Georgetown,-,1,28
2017-06-10 09:45:19.661000,Georgetown,-,1,27
2017-06-10 09:49:55.530000,Georgetown,+,1,28
2017-06-10 09:49:55.690000,Georgetown,+,1,29
2017-06-10 10:01:42.890000,Georgetown,-,1,28
2017-06-10 10:04:46.628000,Georgetown,-,1,27
2017-06-10 10:05:11.399000,Georgetown,+,1,28
2017-06-10 10:05:11.828000,Georgetown,-,1,27
2017-06-10 10:05:14.725000,Georgetown,-,1,26
2017-06-10 10:05:36.033000,Georgetown,-,1,25
2017-06-10 10:06:33.772000,Georgetown,-,1,24
2017-06-10 10:07:16.359000,Georgetown,+,1,25
2017-06-10 10:07:40.649000,Georgetown,-,1,24
2017-06-10 10:07:45.753000,Georgetown,+,1,25
2017-06-10 10:08:31.766000,Georgetown,+,1,26
2017-06-10 10:10:30.744000,Georgetown,+,1,27
2017-06-10 10:11:14.884000,Georgetown,+,1,28
2017-06-10 10:14:30.911000,Georgetown,+,1,29
2017-06-10 10:38:26.919000,Georgetown,-,1,28
2017-06-10 10:38:27.537000,Georgetown,-,1,27
2017-06-10 10:38:28.972000,Georgetown,-,1,26
2017-06-10 10:38:29.721000,Georgetown,-,1,25
2017-06-10 10:38:32.890000,Georgetown,-,1,24
2017-06-10 10:38:33.660000,Georgetown,-,1,23
2017-06-10 10:38:37.314000,Georgetown,-,1,22
2017-06-10 10:38:46.927000,Georgetown,-,1,21
2017-06-10 10:38:47.990000,Georgetown,-,1,20
2017-06-10 10:38:54.160000,Georgetown,-,1,19
2017-06-10 10:38:54.915000,Georgetown,-,1,18
2017-06-10 10:39:07.324000,Georgetown,+,1,19
2017-06-10 10:39:22.122000,Georgetown,-,1,18
2017-06-10 10:39:38.125000,Georgetown,-,1,17
2017-06-10 10:39:50.469000,Georgetown,-,1,16
2017-06-10 10:41:37.404000,Georgetown,+,1,17
2017-06-10 10:41:43.116000,Georgetown,+,1,18
2017-06-10 10:42:08.052000,Georgetown,+,1,19
2017-06-10 10:42:08.947000,Georgetown,-,1,18
2017-06-10 10:42:24.004000,Georgetown,-,1,17
2017-06-10 10:42:28.295000,Georgetown,+,1,18
2017-06-10 10:42:40.433000,Georgetown,+,1,19
2017-06-10 10:42:46.003000,Georgetown,-,1,18
2017-06-10 10:42:53.845000,Georgetown,+,1,19
2017-06-10 10:43:26.524000,Georgetown,+,1,20
2017-06-10 10:43:27.077000,Georgetown,+,1,21
2017-06-10 10:43:29.547000,Georgetown,-,1,20
2017-06-10 10:43:55.399000,Georgetown,+,1,21
2017-06-10 10:43:56.088000,Georgetown,+,1,22
2017-06-10 10:44:02.926000,Georgetown,+,1,23
2017-06-10 10:44:17.656000,Georgetown,+,1,24
2017-06-10 10:46:16.174000,Georgetown,+,1,25
2017-06-10 10:47:24.872000,Georgetown,-,1,24
2017-06-10 10:47:57.706000,Georgetown,+,1,25
2017-06-10 10:48:17.705000,Georgetown,+,1,26
2017-06-10 10:48:18.579000,Georgetown,+,1,27
2017-06-10 10:49:37.794000,Georgetown,+,1,28
2017-06-10 10:50:49.484000,Georgetown,+,1,29
2017-06-10 11:18:36.471000,Georgetown,-,1,28
2017-06-10 11:21:56.187000,Georgetown,+,1,29
2017-06-10 11:33:52.933000,Georgetown,-,1,28
2017-06-10 11:37:24.324000,Georgetown,+,1,29
2017-06-10 11:59:18.778000,Georgetown,-,1,28
2017-06-10 11:59:19.381000,Georgetown,-,1,27
2017-06-10 11:59:32.001000,Georgetown,-,1,26
2017-06-10 11:59:33.047000,Georgetown,-,1,25
2017-06-10 11:59:33.950000,Georgetown,-,1,24
2017-06-10 11:59:34.894000,Georgetown,-,1,23
2017-06-10 11:59:38.913000,Georgetown,-,1,22
2017-06-10 11:59:39.834000,Georgetown,-,1,21
2017-06-10 11:59:54.447000,Georgetown,-,1,20
2017-06-10 11:59:55.891000,Georgetown,-,1,19
2017-06-10 11:59:57.601000,Georgetown,-,1,18
2017-06-10 11:59:58.528000,Georgetown,-,1,17
2017-06-10 12:00:17.367000,Georgetown,-,1,16
2017-06-10 12:00:17.394000,Georgetown,-,1,15
2017-06-10 12:00:17.422000,Georgetown,-,1,14
2017-06-10 12:00:17.453000,Georgetown,-,1,13
2017-06-10 12:00:17.481000,Georgetown,-,1,12
2017-06-10 12:00:21.417000,Georgetown,-,1,11
2017-06-10 12:00:21.922000,Georgetown,-,1,10
2017-06-10 12:00:22.401000,Georgetown,-,1,9
2017-06-10 12:00:22.918000,Georgetown,-,1,8
2017-06-10 12:00:32.079000,Georgetown,-,1,7
2017-06-10 12:00:36.364000,Georgetown,-,1,6
2017-06-10 12:00:38.350000,Georgetown,-,1,5
2017-06-10 12:00:41.215000,Georgetown,-,1,4
2017-06-10 12:01:07.861000,Georgetown,-,1,3
2017-06-10 12:01:57.894000,Georgetown,x,3,0
2017-06-10 13:03:05.454000,Georgetown,+,1,1
2017-06-10 13:03:05.750000,Georgetown,+,1,2
2017-06-10 13:03:05.976000,Georgetown,+,1,3
2017-06-10 13:03:06.286000,Georgetown,+,1,4
2017-06-10 13:03:06.476000,Georgetown,+,1,5
2017-06-10 13:03:06.745000,Georgetown,+,1,6
2017-06-10 13:03:06.968000,Georgetown,+,1,7
2017-06-10 13:03:07.219000,Georgetown,+,1,8
2017-06-10 13:03:07.449000,Georgetown,+,1,9
2017-06-10 13:03:07.693000,Georgetown,+,1,10
2017-06-10 13:03:07.925000,Georgetown,+,1,11
2017-06-10 13:03:08.196000,Georgetown,+,1,12
2017-06-10 13:03:08.454000,Georgetown,+,1,13
2017-06-10 13:03:08.685000,Georgetown,+,1,14
2017-06-10 13:03:08.896000,Georgetown,+,1,15
2017-06-10 13:03:09.149000,Georgetown,+,1,16
2017-06-10 13:03:09.484000,Georgetown,+,1,17
2017-06-10 13:03:09.734000,Georgetown,+,1,18
2017-06-10 13:03:09.969000,Georgetown,+,1,19
2017-06-10 13:03:10.514000,Georgetown,+,1,20
2017-06-10 13:03:10.984000,Georgetown,+,1,21
2017-06-10 13:03:36.012000,Georgetown,+,1,22
2017-06-10 13:03:36.678000,Georgetown,+,1,23
2017-06-10 13:03:46.247000,Georgetown,+,1,24
2017-06-10 13:08:32.621000,Georgetown,+,1,25
2017-06-10 13:08:39.311000,Georgetown,+,1,26
2017-06-10 13:10:44.483000,Georgetown,+,1,27
2017-06-10 13:10:44.657000,Georgetown,+,1,28
2017-06-10 13:13:41.501000,Georgetown,+,1,29
2017-06-10 14:09:07.247000,Georgetown,-,1,28
2017-06-10 14:24:46.823000,Georgetown,-,1,27
2017-06-10 14:25:49.962000,Georgetown,-,1,26
2017-06-10 14:25:59.386000,Georgetown,-,1,25
2017-06-10 14:26:04.268000,Georgetown,-,1,24
2017-06-10 14:26:15.282000,Georgetown,-,1,23
2017-06-10 14:26:20.438000,Georgetown,-,1,22
2017-06-10 14:26:23.778000,Georgetown,-,1,21
2017-06-10 14:26:39.097000,Georgetown,-,1,20
2017-06-10 14:26:54.327000,Georgetown,-,1,19
2017-06-10 14:27:03.564000,Georgetown,-,1,18
2017-06-10 14:27:14.046000,Georgetown,-,1,17
2017-06-10 14:27:14.577000,Georgetown,-,1,16
2017-06-10 14:27:28.396000,Georgetown,-,1,15
2017-06-10 14:28:35.615000,Georgetown,-,1,14
2017-06-10 14:29:22.778000,Georgetown,+,1,15
2017-06-10 14:29:54.113000,Georgetown,+,1,16
2017-06-10 14:30:57.807000,Georgetown,+,1,17
2017-06-10 14:31:51.099000,Georgetown,-,1,16
2017-06-10 14:31:56.354000,Georgetown,+,1,17
2017-06-10 14:32:16.630000,Georgetown,+,1,18
2017-06-10 14:32:16.952000,Georgetown,+,1,19
2017-06-10 14:32:39.520000,Georgetown,-,1,18
2017-06-10 14:32:39.916000,Georgetown,-,1,17
2017-06-10 14:32:56.386000,Georgetown,+,1,18
2017-06-10 14:33:28.956000,Georgetown,+,1,19
2017-06-10 14:33:30.667000,Georgetown,+,1,20
2017-06-10 14:34:17.514000,Georgetown,+,1,21
2017-06-10 14:34:17.785000,Georgetown,+,1,22
2017-06-10 14:34:18.169000,Georgetown,+,1,23
2017-06-10 14:36:31.137000,Georgetown,+,1,24
2017-06-10 14:36:31.388000,Georgetown,+,1,25
2017-06-10 14:36:32.286000,Georgetown,+,1,26
2017-06-10 14:36:57.747000,Georgetown,-,1,25
2017-06-10 14:37:01.825000,Georgetown,+,1,26
2017-06-10 14:37:04.068000,Georgetown,-,1,25
2017-06-10 14:38:10.193000,Georgetown,+,1,26
2017-06-10 14:39:41.817000,Georgetown,+,1,27
2017-06-10 14:43:24.279000,Georgetown,+,1,28
2017-06-10 14:53:07.922000,Georgetown,+,1,29
2017-06-10 15:23:38.896000,Georgetown,-,1,28
2017-06-10 15:24:59.752000,Georgetown,-,1,27
2017-06-10 15:31:19.987000,Georgetown,+,1,28
2017-06-10 15:31:20.263000,Georgetown,+,1,29
2017-06-10 15:56:58.738000,Georgetown,-,1,28
2017-06-10 15:56:59.270000,Georgetown,-,1,27
2017-06-10 15:57:01.219000,Georgetown,-,1,26
2017-06-10 15:57:03.563000,Georgetown,-,1,25
2017-06-10 15:57:14.415000,Georgetown,+,1,26
2017-06-10 15:57:33.729000,Georgetown,-,1,25
2017-06-10 15:58:35.809000,Georgetown,-,1,24
2017-06-10 15:58:47.974000,Georgetown,-,1,23
2017-06-10 15:58:56.329000,Georgetown,-,1,22
2017-06-10 15:59:21.518000,Georgetown,+,1,23
2017-06-10 15:59:46.142000,Georgetown,+,1,24
2017-06-10 16:00:05.258000,Georgetown,-,1,23
2017-06-10 16:00:31.637000,Georgetown,-,1,22
2017-06-10 16:00:38.880000,Georgetown,-,1,21
2017-06-10 16:01:07.946000,Georgetown,+,1,22
2017-06-10 16:03:13.132000,Georgetown,+,1,23
2017-06-10 16:03:39.551000,Georgetown,+,1,24
2017-06-10 16:04:24.413000,Georgetown,-,1,23
2017-06-10 16:04:25.212000,Georgetown,-,1,22
2017-06-10 16:05:16.812000,Georgetown,-,1,21
2017-06-10 16:05:37.841000,Georgetown,-,1,20
2017-06-10 16:06:17.339000,Georgetown,-,1,19
2017-06-10 16:10:20.362000,Georgetown,-,1,18
2017-06-10 16:10:21.411000,Georgetown,-,1,17
2017-06-10 16:10:23.241000,Georgetown,-,1,16
2017-06-10 16:11:04.721000,Georgetown,+,1,17
2017-06-10 16:11:19.056000,Georgetown,-,1,16
2017-06-10 16:14:18.179000,Georgetown,-,1,15
2017-06-10 16:17:42.775000,Georgetown,-,1,14
2017-06-10 16:17:54.458000,Georgetown,+,1,15
2017-06-10 16:19:13.346000,Georgetown,-,1,14
2017-06-10 16:20:43.290000,Georgetown,+,1,15
2017-06-10 16:29:34.834000,Georgetown,-,1,14
2017-06-10 16:42:20.848000,Georgetown,-,1,13
2017-06-10 16:42:21.596000,Georgetown,-,1,12
2017-06-10 16:42:27.677000,Georgetown,-,1,11
2017-06-10 16:42:29.033000,Georgetown,-,1,10
2017-06-10 16:42:38.066000,Georgetown,+,1,11
2017-06-10 16:42:48.033000,Georgetown,-,1,10
2017-06-10 16:47:03.406000,Georgetown,x,10,0
